노선ID,노선명,순번,구간ID,정류소ID,정류소명,X좌표,Y좌표
109900006,도봉08,10,109600155,109900119,도봉구청,127.0463382564,37.6689858813
109900006,도봉08,11,109600195,109900083,도봉중학교.서원아파트,127.0457717409,37.6712739361
109900006,도봉08,12,109600196,109900148,신도봉시장,127.0427155534,37.6713138288
109900006,도봉08,13,109601152,109900077,오봉초등학교,127.0398564343,37.6710237818
109900006,도봉08,14,109600198,109900074,시온슈퍼,127.0409094029,37.6728138601
109900006,도봉08,15,109600199,109900071,부부슈퍼,127.0425393678,37.6744514399
109900006,도봉08,16,109601487,109900069,삼거리슈퍼,127.0436465315,37.675670191
109900006,도봉08,17,109601488,109900149,성황당,127.0437721274,37.6771875559
109900006,도봉08,18,109600202,109900150,도봉1동주민센터.럭키아파트,127.0437151494,37.678620287
109900006,도봉08,19,109601489,109900151,도봉1파출소,127.0433756365,37.6796566489
109900006,도봉08,20,109601490,109900051,윤성빌라.다리앞,127.0423594433,37.6790145516
109900006,도봉08,21,109600205,109900152,도봉초등학교,127.0405825778,37.678435785
109900006,도봉08,22,109600206,109900153,부대앞,127.0389713981,37.6781182487
109900006,도봉08,23,109600207,109900045,무수골,127.0361868209,37.6777532993
109900006,도봉08,24,109600208,109900154,부대앞,127.0390076255,37.6780200195
109900006,도봉08,25,109600209,109900039,도봉초등학교,127.0404396652,37.6783177932
109900006,도봉08,26,109600210,109900034,윤성빌라.다리앞,127.0423843417,37.6789379513
109900006,도봉08,27,109600211,109900030,도봉1파출소,127.0433971197,37.6795575228
109900006,도봉08,28,109601491,109900155,도봉1동주민센터.럭키아파트,127.0435711769,37.6786374607
109900006,도봉08,29,109601492,109900027,성황당,127.0436280078,37.6769488243
109900006,도봉08,30,109601493,109900024,삼거리슈퍼,127.0434480274,37.6754801373
109900006,도봉08,31,109601494,109900023,부부슈퍼,127.0425258468,37.674596518
109900006,도봉08,32,109601161,109900021,시온슈퍼,127.0410739524,37.6731273774
109900006,도봉08,33,109601495,109900020,오봉초등학교,127.0397113391,37.6710355447
109900006,도봉08,34,109601496,109900120,신도봉시장,127.0427211398,37.6711714567
109900006,도봉08,35,109600219,109900017,도봉중학교.서원아파트,127.046214526,37.670538485
109900006,도봉08,36,109601847,109900121,도봉구청,127.0460150954,37.6688364291
109900006,도봉08,37,109601848,109900015,롯데마트.삼성아파트,127.045932583,37.6673839252
109900006,도봉08,38,109601849,109900013,대상타운현대아파트,127.0461208838,37.6657646161
109900006,도봉08,39,109601850,109900012,서울문화고등학교,127.0463759229,37.6639362299
109900006,도봉08,40,109601851,109900141,창동아이파크,127.0468821746,37.6614634724
109900006,도봉08,41,109601852,109900142,쌍용아파트,127.0486565532,37.6605139187
109900006,도봉08,42,109601853,109000055,자운고등학교앞,127.0496686321,37.6586807038
109900006,도봉08,43,109601836,109000057,창동동아청솔아파트,127.0495822895,37.656671335
109900006,도봉08,44,109601854,109900145,창동하나로마트,127.0497471062,37.6556854855
109900005,도봉09,1,0,109900139,창동역,127.0492185591,37.6533690331
109900005,도봉09,2,109600147,109900004,창동하나로마트,127.0504072869,37.6548345868
109900005,도봉09,3,109600148,109000056,창동동아청솔아파트,127.0498677517,37.656445044
109900005,도봉09,4,109600149,109000054,자운고등학교앞,127.0500065597,37.658932863
109900005,도봉09,5,109600194,109000052,창동쌍용아파트,127.0495326124,37.6603720849
109900005,도봉09,6,109601838,109900140,창동아이파크,127.0478602057,37.6612378102
